indice_tiempo;medio_de_transporte;pais_origen;viajes_de_turistas_no_residentes
1/5/2019;Aérea;Resto del mundo;13418
1/5/2019;Fluvial/Marítima;Bolivia;9405
1/5/2019;Fluvial/Marítima;Brasil;6618
1/5/2019;Fluvial/Marítima;Chile;698
1/5/2019;Fluvial/Marítima;Paraguay;4449
1/5/2019;Fluvial/Marítima;Uruguay;22613
1/5/2019;Fluvial/Marítima;EE.UU. y Canadá;2250
1/5/2019;Fluvial/Marítima;Resto de América;4136
1/5/2019;Fluvial/Marítima;Europa;3822
1/5/2019;Fluvial/Marítima;Resto del mundo;1480
1/5/2019;Terrestre;Bolivia;24585
1/5/2019;Terrestre;Brasil;25760
1/5/2019;Terrestre;Chile;42182
1/5/2019;Terrestre;Paraguay;39034
1/5/2019;Terrestre;Uruguay;19228
1/5/2019;Terrestre;EE.UU. y Canadá;2523
1/5/2019;Terrestre;Resto de América;9811
1/5/2019;Terrestre;Europa;13003
1/5/2019;Terrestre;Resto del mundo;4451
1/6/2019;Aérea;Bolivia;4812
1/6/2019;Aérea;Brasil;74633
1/6/2019;Aérea;Chile;28516
1/6/2019;Aérea;Paraguay;6798
1/6/2019;Aérea;Uruguay;6705
1/6/2019;Aérea;EE.UU. y Canadá;20948
1/6/2019;Aérea;Resto de América;33458
1/6/2019;Aérea;Europa;29541
1/6/2019;Aérea;Resto del mundo;11617
1/6/2019;Fluvial/Marítima;Bolivia;8822
1/6/2019;Fluvial/Marítima;Brasil;7324
1/6/2019;Fluvial/Marítima;Chile;413
1/6/2019;Fluvial/Marítima;Paraguay;4509
1/6/2019;Fluvial/Marítima;Uruguay;23649
1/6/2019;Fluvial/Marítima;EE.UU. y Canadá;2008
1/6/2019;Fluvial/Marítima;Resto de América;3429
1/6/2019;Fluvial/Marítima;Europa;2629
1/6/2019;Fluvial/Marítima;Resto del mundo;1069
1/6/2019;Terrestre;Bolivia;26459
1/6/2019;Terrestre;Brasil;30286
1/6/2019;Terrestre;Chile;24649
1/6/2019;Terrestre;Paraguay;38002
1/6/2019;Terrestre;Uruguay;18380
1/6/2019;Terrestre;EE.UU. y Canadá;2450
1/6/2019;Terrestre;Resto de América;9628
1/6/2019;Terrestre;Europa;8038
1/6/2019;Terrestre;Resto del mundo;2759
1/7/2019;Aérea;Bolivia;5738
1/7/2019;Aérea;Brasil;103483
1/7/2019;Aérea;Chile;31449
1/7/2019;Aérea;Paraguay;9815
1/7/2019;Aérea;Uruguay;6970
1/7/2019;Aérea;EE.UU. y Canadá;24989
1/7/2019;Aérea;Resto de América;34714
1/7/2019;Aérea;Europa;33332
1/7/2019;Aérea;Resto del mundo;11182
1/7/2019;Fluvial/Marítima;Bolivia;11819
1/7/2019;Fluvial/Marítima;Brasil;12948
1/7/2019;Fluvial/Marítima;Chile;831
1/7/2019;Fluvial/Marítima;Paraguay;6918
1/7/2019;Fluvial/Marítima;Uruguay;36934
1/7/2019;Fluvial/Marítima;EE.UU. y Canadá;2702
1/7/2019;Fluvial/Marítima;Resto de América;4720
1/7/2019;Fluvial/Marítima;Europa;4055
1/7/2019;Fluvial/Marítima;Resto del mundo;1272
1/7/2019;Terrestre;Bolivia;40393
1/7/2019;Terrestre;Brasil;41461
1/7/2019;Terrestre;Chile;44263
1/7/2019;Terrestre;Paraguay;65981
1/7/2019;Terrestre;Uruguay;41624
1/7/2019;Terrestre;EE.UU. y Canadá;3220
1/7/2019;Terrestre;Resto de América;10735
1/7/2019;Terrestre;Europa;13028
1/7/2019;Terrestre;Resto del mundo;3207
1/8/2019;Aérea;Bolivia;4803
1/8/2019;Aérea;Brasil;85849
1/8/2019;Aérea;Chile;27508
1/8/2019;Aérea;Paraguay;7518
1/8/2019;Aérea;Uruguay;5882
1/8/2019;Aérea;EE.UU. y Canadá;22630
1/8/2019;Aérea;Resto de América;35725
1/8/2019;Aérea;Europa;38668
1/8/2019;Aérea;Resto del mundo;12350
1/8/2019;Fluvial/Marítima;Bolivia;8978
1/8/2019;Fluvial/Marítima;Brasil;8595
1/8/2019;Fluvial/Marítima;Chile;566
1/8/2019;Fluvial/Marítima;Paraguay;6588
1/8/2019;Fluvial/Marítima;Uruguay;26190
1/8/2019;Fluvial/Marítima;EE.UU. y Canadá;1589
1/8/2019;Fluvial/Marítima;Resto de América;4224
1/8/2019;Fluvial/Marítima;Europa;4356
1/8/2019;Fluvial/Marítima;Resto del mundo;1196
1/8/2019;Terrestre;Bolivia;28327
1/8/2019;Terrestre;Brasil;29913
1/8/2019;Terrestre;Chile;33419
1/8/2019;Terrestre;Paraguay;49480
1/8/2019;Terrestre;Uruguay;25190
1/8/2019;Terrestre;EE.UU. y Canadá;2332
1/8/2019;Terrestre;Resto de América;9810
1/8/2019;Terrestre;Europa;16142
1/8/2019;Terrestre;Resto del mundo;3145
1/9/2019;Aérea;Bolivia;5128
1/9/2019;Aérea;Brasil;73857
1/9/2019;Aérea;Chile;36196
1/9/2019;Aérea;Paraguay;7256
1/9/2019;Aérea;Uruguay;7617
1/9/2019;Aérea;EE.UU. y Canadá;18382
1/9/2019;Aérea;Resto de América;37090
1/9/2019;Aérea;Europa;34386
1/9/2019;Aérea;Resto del mundo;13317
1/9/2019;Fluvial/Marítima;Bolivia;8631
1/9/2019;Fluvial/Marítima;Brasil;9661
1/9/2019;Fluvial/Marítima;Chile;1148
1/9/2019;Fluvial/Marítima;Paraguay;6717
1/9/2019;Fluvial/Marítima;Uruguay;41126
1/9/2019;Fluvial/Marítima;EE.UU. y Canadá;1818
1/9/2019;Fluvial/Marítima;Resto de América;4836
1/9/2019;Fluvial/Marítima;Europa;4031
1/9/2019;Fluvial/Marítima;Resto del mundo;1220
1/9/2019;Terrestre;Bolivia;26941
1/9/2019;Terrestre;Brasil;37651
1/9/2019;Terrestre;Chile;71567
1/9/2019;Terrestre;Paraguay;48272
1/9/2019;Terrestre;Uruguay;50171
1/9/2019;Terrestre;EE.UU. y Canadá;2895
1/9/2019;Terrestre;Resto de América;11649
1/9/2019;Terrestre;Europa;13802
1/9/2019;Terrestre;Resto del mundo;3893
1/10/2019;Aérea;Bolivia;6060
1/10/2019;Aérea;Brasil;67129
1/10/2019;Aérea;Chile;29427
1/10/2019;Aérea;Paraguay;7144
1/10/2019;Aérea;Uruguay;5645
1/10/2019;Aérea;EE.UU. y Canadá;22270
1/10/2019;Aérea;Resto de América;40685
1/10/2019;Aérea;Europa;39223
1/10/2019;Aérea;Resto del mundo;14329
1/10/2019;Fluvial/Marítima;Bolivia;8613
1/10/2019;Fluvial/Marítima;Brasil;9190
1/10/2019;Fluvial/Marítima;Chile;765
1/10/2019;Fluvial/Marítima;Paraguay;6496
1/10/2019;Fluvial/Marítima;Uruguay;34176
1/10/2019;Fluvial/Marítima;EE.UU. y Canadá;2507
1/10/2019;Fluvial/Marítima;Resto de América;6114
1/10/2019;Fluvial/Marítima;Europa;6272
1/10/2019;Fluvial/Marítima;Resto del mundo;1835
1/10/2019;Terrestre;Bolivia;28539
1/10/2019;Terrestre;Brasil;34478
1/10/2019;Terrestre;Chile;46346
1/10/2019;Terrestre;Paraguay;50248
1/10/2019;Terrestre;Uruguay;32377
1/10/2019;Terrestre;EE.UU. y Canadá;4751
1/10/2019;Terrestre;Resto de América;12516
1/10/2019;Terrestre;Europa;23360
1/10/2019;Terrestre;Resto del mundo;6429
1/11/2019;Aérea;Bolivia;4702
1/11/2019;Aérea;Brasil;64563
1/11/2019;Aérea;Chile;33012
1/11/2019;Aérea;Paraguay;7135
1/11/2019;Aérea;Uruguay;5038
1/11/2019;Aérea;EE.UU. y Canadá;30155
1/11/2019;Aérea;Resto de América;42717
1/11/2019;Aérea;Europa;61369
1/11/2019;Aérea;Resto del mundo;15751
1/11/2019;Fluvial/Marítima;Bolivia;6978
1/11/2019;Fluvial/Marítima;Brasil;9003
1/11/2019;Fluvial/Marítima;Chile;872
1/11/2019;Fluvial/Marítima;Paraguay;6109
1/11/2019;Fluvial/Marítima;Uruguay;33722
1/11/2019;Fluvial/Marítima;EE.UU. y Canadá;5848
1/11/2019;Fluvial/Marítima;Resto de América;6161
1/11/2019;Fluvial/Marítima;Europa;12815
1/11/2019;Fluvial/Marítima;Resto del mundo;2477
1/11/2019;Terrestre;Bolivia;15744
1/11/2019;Terrestre;Brasil;36284
1/11/2019;Terrestre;Chile;67613
1/11/2019;Terrestre;Paraguay;45755
1/11/2019;Terrestre;Uruguay;31696
1/11/2019;Terrestre;EE.UU. y Canadá;8099
1/11/2019;Terrestre;Resto de América;13855
1/11/2019;Terrestre;Europa;45230
1/11/2019;Terrestre;Resto del mundo;7642
1/12/2019;Aérea;Bolivia;7172
1/12/2019;Aérea;Brasil;68464
1/12/2019;Aérea;Chile;26996
1/12/2019;Aérea;Paraguay;7899
1/12/2019;Aérea;Uruguay;4571
1/12/2019;Aérea;EE.UU. y Canadá;43505
1/12/2019;Aérea;Resto de América;57996
1/12/2019;Aérea;Europa;66533
1/12/2019;Aérea;Resto del mundo;21264
1/12/2019;Fluvial/Marítima;Bolivia;10169
1/12/2019;Fluvial/Marítima;Brasil;24086
1/12/2019;Fluvial/Marítima;Chile;1277
1/12/2019;Fluvial/Marítima;Paraguay;11888
1/12/2019;Fluvial/Marítima;Uruguay;29261
1/12/2019;Fluvial/Marítima;EE.UU. y Canadá;18721
1/12/2019;Fluvial/Marítima;Resto de América;11511
1/12/2019;Fluvial/Marítima;Europa;15491
1/12/2019;Fluvial/Marítima;Resto del mundo;5595
1/12/2019;Terrestre;Bolivia;41611
1/12/2019;Terrestre;Brasil;42953
1/12/2019;Terrestre;Chile;75522
1/12/2019;Terrestre;Paraguay;114941
1/12/2019;Terrestre;Uruguay;32068
1/12/2019;Terrestre;EE.UU. y Canadá;11283
1/12/2019;Terrestre;Resto de América;19138
1/12/2019;Terrestre;Europa;37304
1/12/2019;Terrestre;Resto del mundo;11227
1/1/2020;Aérea;Bolivia;7810
1/1/2020;Aérea;Brasil;75454
1/1/2020;Aérea;Chile;22108
1/1/2020;Aérea;Paraguay;7011
1/1/2020;Aérea;Uruguay;3943
1/1/2020;Aérea;EE.UU. y Canadá;50219
1/1/2020;Aérea;Resto de América;46328
1/1/2020;Aérea;Europa;80390
1/1/2020;Aérea;Resto del mundo;20750
1/1/2020;Fluvial/Marítima;Bolivia;9071
1/1/2020;Fluvial/Marítima;Brasil;46037
1/1/2020;Fluvial/Marítima;Chile;2030
1/1/2020;Fluvial/Marítima;Paraguay;10490
1/1/2020;Fluvial/Marítima;Uruguay;20426
1/1/2020;Fluvial/Marítima;EE.UU. y Canadá;23726
1/1/2020;Fluvial/Marítima;Resto de América;8513
1/1/2020;Fluvial/Marítima;Europa;23610
1/1/2020;Fluvial/Marítima;Resto del mundo;6813
1/1/2020;Terrestre;Bolivia;59135
1/1/2020;Terrestre;Brasil;64162
1/1/2020;Terrestre;Chile;105952
1/1/2020;Terrestre;Paraguay;73084
1/1/2020;Terrestre;Uruguay;38268
1/1/2020;Terrestre;EE.UU. y Canadá;11519
1/1/2020;Terrestre;Resto de América;20472
1/1/2020;Terrestre;Europa;41276
1/1/2020;Terrestre;Resto del mundo;16931
1/2/2020;Aérea;Bolivia;5995
1/2/2020;Aérea;Brasil;44684
1/2/2020;Aérea;Chile;31531
1/2/2020;Aérea;Paraguay;5490
1/2/2020;Aérea;Uruguay;3712
1/2/2020;Aérea;EE.UU. y Canadá;35895
1/2/2020;Aérea;Resto de América;33992
1/2/2020;Aérea;Europa;60149
1/2/2020;Aérea;Resto del mundo;17330
1/2/2020;Fluvial/Marítima;Bolivia;4714
1/2/2020;Fluvial/Marítima;Brasil;29124
1/2/2020;Fluvial/Marítima;Chile;3393
1/2/2020;Fluvial/Marítima;Paraguay;7982
1/2/2020;Fluvial/Marítima;Uruguay;25039
1/2/2020;Fluvial/Marítima;EE.UU. y Canadá;29445
1/2/2020;Fluvial/Marítima;Resto de América;6293
1/2/2020;Fluvial/Marítima;Europa;27666
1/2/2020;Fluvial/Marítima;Resto del mundo;7887
1/2/2020;Terrestre;Bolivia;46745
1/2/2020;Terrestre;Brasil;35536
1/2/2020;Terrestre;Chile;174046
1/2/2020;Terrestre;Paraguay;61630
1/2/2020;Terrestre;Uruguay;40217
1/2/2020;Terrestre;EE.UU. y Canadá;10657
1/2/2020;Terrestre;Resto de América;15294
1/2/2020;Terrestre;Europa;39086
1/2/2020;Terrestre;Resto del mundo;16444
1/3/2020;Aérea;Bolivia;3991
1/3/2020;Aérea;Brasil;23479
1/3/2020;Aérea;Chile;10961
1/3/2020;Aérea;Paraguay;2773
1/3/2020;Aérea;Uruguay;2010
1/3/2020;Aérea;EE.UU. y Canadá;12504
1/3/2020;Aérea;Resto de América;23930
1/3/2020;Aérea;Europa;24778
1/3/2020;Aérea;Resto del mundo;5737
1/3/2020;Fluvial/Marítima;Bolivia;5586
1/3/2020;Fluvial/Marítima;Brasil;13120
1/3/2020;Fluvial/Marítima;Chile;1128
1/3/2020;Fluvial/Marítima;Paraguay;4672
1/3/2020;Fluvial/Marítima;Uruguay;11930
1/3/2020;Fluvial/Marítima;EE.UU. y Canadá;11605
1/3/2020;Fluvial/Marítima;Resto de América;3359
1/3/2020;Fluvial/Marítima;Europa;8902
1/3/2020;Fluvial/Marítima;Resto del mundo;2108
1/3/2020;Terrestre;Bolivia;29985
1/3/2020;Terrestre;Brasil;18509
1/3/2020;Terrestre;Chile;33876
1/3/2020;Terrestre;Paraguay;27120
1/3/2020;Terrestre;Uruguay;14068
1/3/2020;Terrestre;EE.UU. y Canadá;4576
1/3/2020;Terrestre;Resto de América;9013
1/3/2020;Terrestre;Europa;16770
1/3/2020;Terrestre;Resto del mundo;4982
1/4/2020;Aérea;Bolivia;0
1/4/2020;Aérea;Brasil;0
1/4/2020;Aérea;Chile;0
1/4/2020;Aérea;Paraguay;0
1/4/2020;Aérea;Uruguay;0
1/4/2020;Aérea;EE.UU. y Canadá;0
1/4/2020;Aérea;Resto de América;0
1/4/2020;Aérea;Europa;0
1/4/2020;Aérea;Resto del mundo;0
1/4/2020;Fluvial/Marítima;Bolivia;0
1/4/2020;Fluvial/Marítima;Brasil;0
1/4/2020;Fluvial/Marítima;Chile;0
1/4/2020;Fluvial/Marítima;Paraguay;0
1/4/2020;Fluvial/Marítima;Uruguay;0
1/4/2020;Fluvial/Marítima;EE.UU. y Canadá;0
1/4/2020;Fluvial/Marítima;Resto de América;0
1/4/2020;Fluvial/Marítima;Europa;0
1/4/2020;Fluvial/Marítima;Resto del mundo;0
1/4/2020;Terrestre;Bolivia;0
1/4/2020;Terrestre;Brasil;0
1/4/2020;Terrestre;Chile;0
1/4/2020;Terrestre;Paraguay;0
1/4/2020;Terrestre;Uruguay;0
1/4/2020;Terrestre;EE.UU. y Canadá;0
1/4/2020;Terrestre;Resto de América;0
1/4/2020;Terrestre;Europa;0
1/4/2020;Terrestre;Resto del mundo;0
1/5/2020;Aérea;Bolivia;0
1/5/2020;Aérea;Brasil;0
1/5/2020;Aérea;Chile;0
1/5/2020;Aérea;Paraguay;0
1/5/2020;Aérea;Uruguay;0
1/5/2020;Aérea;EE.UU. y Canadá;0
1/5/2020;Aérea;Resto de América;0
1/5/2020;Aérea;Europa;0
1/5/2020;Aérea;Resto del mundo;0
1/5/2020;Fluvial/Marítima;Bolivia;0
1/5/2020;Fluvial/Marítima;Brasil;0
1/5/2020;Fluvial/Marítima;Chile;0
1/5/2020;Fluvial/Marítima;Paraguay;0
1/5/2020;Fluvial/Marítima;Uruguay;0
1/5/2020;Fluvial/Marítima;EE.UU. y Canadá;0
1/5/2020;Fluvial/Marítima;Resto de América;0
1/5/2020;Fluvial/Marítima;Europa;0
1/5/2020;Fluvial/Marítima;Resto del mundo;0
1/5/2020;Terrestre;Bolivia;0
1/5/2020;Terrestre;Brasil;0
1/5/2020;Terrestre;Chile;0
1/5/2020;Terrestre;Paraguay;0
1/5/2020;Terrestre;Uruguay;0
1/5/2020;Terrestre;EE.UU. y Canadá;0
1/5/2020;Terrestre;Resto de América;0
1/5/2020;Terrestre;Europa;0
1/5/2020;Terrestre;Resto del mundo;0
1/6/2020;Aérea;Bolivia;0
1/6/2020;Aérea;Brasil;0
1/6/2020;Aérea;Chile;0
1/6/2020;Aérea;Paraguay;0
1/6/2020;Aérea;Uruguay;0
1/6/2020;Aérea;EE.UU. y Canadá;0
1/6/2020;Aérea;Resto de América;0
1/6/2020;Aérea;Europa;0
1/6/2020;Aérea;Resto del mundo;0
1/6/2020;Fluvial/Marítima;Bolivia;0
1/6/2020;Fluvial/Marítima;Brasil;0
1/6/2020;Fluvial/Marítima;Chile;0
1/6/2020;Fluvial/Marítima;Paraguay;0
1/6/2020;Fluvial/Marítima;Uruguay;0
1/6/2020;Fluvial/Marítima;EE.UU. y Canadá;0
1/6/2020;Fluvial/Marítima;Resto de América;0
1/6/2020;Fluvial/Marítima;Europa;0
1/6/2020;Fluvial/Marítima;Resto del mundo;0
1/6/2020;Terrestre;Bolivia;0
1/6/2020;Terrestre;Brasil;0
1/6/2020;Terrestre;Chile;0
1/6/2020;Terrestre;Paraguay;0
1/6/2020;Terrestre;Uruguay;0
1/6/2020;Terrestre;EE.UU. y Canadá;0
1/6/2020;Terrestre;Resto de América;0
1/6/2020;Terrestre;Europa;0
1/6/2020;Terrestre;Resto del mundo;0
1/7/2020;Aérea;Bolivia;18
1/7/2020;Aérea;Brasil;33
1/7/2020;Aérea;Chile;56
1/7/2020;Aérea;Paraguay;14
1/7/2020;Aérea;Uruguay;2
1/7/2020;Aérea;EE.UU. y Canadá;135
1/7/2020;Aérea;Resto de América;217
1/7/2020;Aérea;Europa;471
1/7/2020;Aérea;Resto del mundo;19
1/7/2020;Fluvial/Marítima;Bolivia;0
1/7/2020;Fluvial/Marítima;Brasil;6
1/7/2020;Fluvial/Marítima;Chile;0
1/7/2020;Fluvial/Marítima;Paraguay;3
1/7/2020;Fluvial/Marítima;Uruguay;30
1/7/2020;Fluvial/Marítima;EE.UU. y Canadá;0
1/7/2020;Fluvial/Marítima;Resto de América;1
1/7/2020;Fluvial/Marítima;Europa;1
1/7/2020;Fluvial/Marítima;Resto del mundo;5
1/7/2020;Terrestre;Bolivia;3
1/7/2020;Terrestre;Brasil;96
1/7/2020;Terrestre;Chile;30
1/7/2020;Terrestre;Paraguay;46
1/7/2020;Terrestre;Uruguay;63
1/7/2020;Terrestre;EE.UU. y Canadá;2
1/7/2020;Terrestre;Resto de América;1
1/7/2020;Terrestre;Europa;2
1/7/2020;Terrestre;Resto del mundo;29
1/8/2020;Aérea;Bolivia;36
1/8/2020;Aérea;Brasil;102
1/8/2020;Aérea;Chile;26
1/8/2020;Aérea;Paraguay;10
1/8/2020;Aérea;Uruguay;3
1/8/2020;Aérea;EE.UU. y Canadá;165
1/8/2020;Aérea;Resto de América;506
1/8/2020;Aérea;Europa;672
1/8/2020;Aérea;Resto del mundo;128
1/8/2020;Fluvial/Marítima;Bolivia;1
1/8/2020;Fluvial/Marítima;Brasil;2
1/8/2020;Fluvial/Marítima;Chile;0
1/8/2020;Fluvial/Marítima;Paraguay;0
1/8/2020;Fluvial/Marítima;Uruguay;139
1/8/2020;Fluvial/Marítima;EE.UU. y Canadá;4
1/8/2020;Fluvial/Marítima;Resto de América;2
1/8/2020;Fluvial/Marítima;Europa;9
1/8/2020;Fluvial/Marítima;Resto del mundo;6
1/8/2020;Terrestre;Bolivia;305
1/8/2020;Terrestre;Brasil;249
1/8/2020;Terrestre;Chile;47
1/8/2020;Terrestre;Paraguay;864
1/8/2020;Terrestre;Uruguay;87
1/8/2020;Terrestre;EE.UU. y Canadá;0
1/8/2020;Terrestre;Resto de América;1
1/8/2020;Terrestre;Europa;6
1/8/2020;Terrestre;Resto del mundo;2
1/9/2020;Aérea;Bolivia;196
1/9/2020;Aérea;Brasil;129
1/9/2020;Aérea;Chile;93
1/9/2020;Aérea;Paraguay;147
1/9/2020;Aérea;Uruguay;35
1/9/2020;Aérea;EE.UU. y Canadá;250
1/9/2020;Aérea;Resto de América;617
1/9/2020;Aérea;Europa;909
1/9/2020;Aérea;Resto del mundo;233
1/9/2020;Fluvial/Marítima;Bolivia;2
1/9/2020;Fluvial/Marítima;Brasil;6
1/9/2020;Fluvial/Marítima;Chile;1
1/9/2020;Fluvial/Marítima;Paraguay;0
1/9/2020;Fluvial/Marítima;Uruguay;163
1/9/2020;Fluvial/Marítima;EE.UU. y Canadá;3
1/9/2020;Fluvial/Marítima;Resto de América;5
1/9/2020;Fluvial/Marítima;Europa;7
1/9/2020;Fluvial/Marítima;Resto del mundo;25
1/9/2020;Terrestre;Bolivia;513
1/9/2020;Terrestre;Brasil;224
1/9/2020;Terrestre;Chile;94
1/9/2020;Terrestre;Paraguay;551
1/9/2020;Terrestre;Uruguay;63
1/9/2020;Terrestre;EE.UU. y Canadá;5
1/9/2020;Terrestre;Resto de América;24
1/9/2020;Terrestre;Europa;8
1/9/2020;Terrestre;Resto del mundo;6
1/10/2020;Aérea;Bolivia;296
1/10/2020;Aérea;Brasil;338
1/10/2020;Aérea;Chile;161
1/10/2020;Aérea;Paraguay;74
1/10/2020;Aérea;Uruguay;54
1/10/2020;Aérea;EE.UU. y Canadá;459
1/10/2020;Aérea;Resto de América;1145
1/10/2020;Aérea;Europa;805
1/10/2020;Aérea;Resto del mundo;177
1/10/2020;Fluvial/Marítima;Bolivia;0
1/10/2020;Fluvial/Marítima;Brasil;2
1/10/2020;Fluvial/Marítima;Chile;0
1/10/2020;Fluvial/Marítima;Paraguay;0
1/10/2020;Fluvial/Marítima;Uruguay;184
1/10/2020;Fluvial/Marítima;EE.UU. y Canadá;1
1/10/2020;Fluvial/Marítima;Resto de América;7
1/10/2020;Fluvial/Marítima;Europa;4
1/10/2020;Fluvial/Marítima;Resto del mundo;3
1/10/2020;Terrestre;Bolivia;331
1/10/2020;Terrestre;Brasil;235
1/10/2020;Terrestre;Chile;134
1/10/2020;Terrestre;Paraguay;484
1/10/2020;Terrestre;Uruguay;84
1/10/2020;Terrestre;EE.UU. y Canadá;2
1/10/2020;Terrestre;Resto de América;30
1/10/2020;Terrestre;Europa;7
1/10/2020;Terrestre;Resto del mundo;1
1/11/2020;Aérea;Bolivia;566
1/11/2020;Aérea;Brasil;1566
1/11/2020;Aérea;Chile;984
1/11/2020;Aérea;Paraguay;327
1/11/2020;Aérea;Uruguay;34
1/11/2020;Aérea;EE.UU. y Canadá;588
1/11/2020;Aérea;Resto de América;1980
1/11/2020;Aérea;Europa;1115
1/11/2020;Aérea;Resto del mundo;203
1/11/2020;Fluvial/Marítima;Bolivia;1
1/11/2020;Fluvial/Marítima;Brasil;6
1/11/2020;Fluvial/Marítima;Chile;6
1/11/2020;Fluvial/Marítima;Paraguay;4
1/11/2020;Fluvial/Marítima;Uruguay;435
1/11/2020;Fluvial/Marítima;EE.UU. y Canadá;2
1/11/2020;Fluvial/Marítima;Resto de América;7
1/11/2020;Fluvial/Marítima;Europa;17
1/11/2020;Fluvial/Marítima;Resto del mundo;1
1/11/2020;Terrestre;Bolivia;36
1/11/2020;Terrestre;Brasil;296
1/11/2020;Terrestre;Chile;157
1/11/2020;Terrestre;Paraguay;1097
1/11/2020;Terrestre;Uruguay;235
1/11/2020;Terrestre;EE.UU. y Canadá;4
1/11/2020;Terrestre;Resto de América;51
1/11/2020;Terrestre;Europa;17
1/11/2020;Terrestre;Resto del mundo;2
1/12/2020;Aérea;Bolivia;1305
1/12/2020;Aérea;Brasil;3053
1/12/2020;Aérea;Chile;2357
1/12/2020;Aérea;Paraguay;589
1/12/2020;Aérea;Uruguay;127
1/12/2020;Aérea;EE.UU. y Canadá;1250
1/12/2020;Aérea;Resto de América;3504
1/12/2020;Aérea;Europa;2721
1/12/2020;Aérea;Resto del mundo;343
1/12/2020;Fluvial/Marítima;Bolivia;1
1/12/2020;Fluvial/Marítima;Brasil;5
1/12/2020;Fluvial/Marítima;Chile;8
1/12/2020;Fluvial/Marítima;Paraguay;7
1/12/2020;Fluvial/Marítima;Uruguay;592
1/12/2020;Fluvial/Marítima;EE.UU. y Canadá;6
1/12/2020;Fluvial/Marítima;Resto de América;6
1/12/2020;Fluvial/Marítima;Europa;24
1/12/2020;Fluvial/Marítima;Resto del mundo;2
1/12/2020;Terrestre;Bolivia;45
1/12/2020;Terrestre;Brasil;417
1/12/2020;Terrestre;Chile;459
1/12/2020;Terrestre;Paraguay;1443
1/12/2020;Terrestre;Uruguay;462
1/12/2020;Terrestre;EE.UU. y Canadá;6
1/12/2020;Terrestre;Resto de América;58
1/12/2020;Terrestre;Europa;16
1/12/2020;Terrestre;Resto del mundo;3
1/1/2021;Aérea;Bolivia;822
1/1/2021;Aérea;Brasil;1918
1/1/2021;Aérea;Chile;1735
1/1/2021;Aérea;Paraguay;425
1/1/2021;Aérea;Uruguay;71
1/1/2021;Aérea;EE.UU. y Canadá;3606
1/1/2021;Aérea;Resto de América;3549
1/1/2021;Aérea;Europa;8692
1/1/2021;Aérea;Resto del mundo;269
1/1/2021;Fluvial/Marítima;Bolivia;5
1/1/2021;Fluvial/Marítima;Brasil;1
1/1/2021;Fluvial/Marítima;Chile;2
1/1/2021;Fluvial/Marítima;Paraguay;2
1/1/2021;Fluvial/Marítima;Uruguay;296
1/1/2021;Fluvial/Marítima;EE.UU. y Canadá;2
1/1/2021;Fluvial/Marítima;Resto de América;5
1/1/2021;Fluvial/Marítima;Europa;17
1/1/2021;Fluvial/Marítima;Resto del mundo;0
1/1/2021;Terrestre;Bolivia;38
1/1/2021;Terrestre;Brasil;185
1/1/2021;Terrestre;Chile;543
1/1/2021;Terrestre;Paraguay;509
1/1/2021;Terrestre;Uruguay;53
1/1/2021;Terrestre;EE.UU. y Canadá;10
1/1/2021;Terrestre;Resto de América;23
1/1/2021;Terrestre;Europa;12
1/1/2021;Terrestre;Resto del mundo;0
1/2/2021;Aérea;Bolivia;306
1/2/2021;Aérea;Brasil;752
1/2/2021;Aérea;Chile;1188
1/2/2021;Aérea;Paraguay;215
1/2/2021;Aérea;Uruguay;47
1/2/2021;Aérea;EE.UU. y Canadá;1703
1/2/2021;Aérea;Resto de América;1852
1/2/2021;Aérea;Europa;4837
1/2/2021;Aérea;Resto del mundo;212
1/2/2021;Fluvial/Marítima;Bolivia;1
1/2/2021;Fluvial/Marítima;Brasil;3
1/2/2021;Fluvial/Marítima;Chile;1
1/2/2021;Fluvial/Marítima;Paraguay;1
1/2/2021;Fluvial/Marítima;Uruguay;450
1/2/2021;Fluvial/Marítima;EE.UU. y Canadá;4
1/2/2021;Fluvial/Marítima;Resto de América;10
1/2/2021;Fluvial/Marítima;Europa;21
1/2/2021;Fluvial/Marítima;Resto del mundo;2
1/2/2021;Terrestre;Bolivia;8
1/2/2021;Terrestre;Brasil;119
1/2/2021;Terrestre;Chile;229
1/2/2021;Terrestre;Paraguay;260
1/2/2021;Terrestre;Uruguay;382
1/2/2021;Terrestre;EE.UU. y Canadá;7
1/2/2021;Terrestre;Resto de América;20
1/2/2021;Terrestre;Europa;22
1/2/2021;Terrestre;Resto del mundo;8
1/3/2021;Aérea;Bolivia;283
1/3/2021;Aérea;Brasil;1026
1/3/2021;Aérea;Chile;1192
1/3/2021;Aérea;Paraguay;395
1/3/2021;Aérea;Uruguay;16
1/3/2021;Aérea;EE.UU. y Canadá;2215
1/3/2021;Aérea;Resto de América;2425
1/3/2021;Aérea;Europa;5330
1/3/2021;Aérea;Resto del mundo;284
1/3/2021;Fluvial/Marítima;Bolivia;1
1/3/2021;Fluvial/Marítima;Brasil;3
1/3/2021;Fluvial/Marítima;Chile;1
1/3/2021;Fluvial/Marítima;Paraguay;3
1/3/2021;Fluvial/Marítima;Uruguay;384
1/3/2021;Fluvial/Marítima;EE.UU. y Canadá;6
